Id,iso,_1st Administrative Level Name,lat,lon
1121,GRD,Saint Patrick,12.209788,-61.63378727
1122,GRL,Avannaa,79.89625572,-46.63980104
1123,GRL,Kitaa,69.6834958,-48.48797946
1124,GRL,Tunu,73.19266808,-33.08527413
1125,GTM,Alta Verapaz,15.63553327,-90.13243632
1126,GTM,Baja Verapaz,15.10119713,-90.37107806
1127,GTM,Chimaltenango,14.69391253,-90.92037505
1128,GTM,Chiquimula,14.69011456,-89.41827522
1129,GTM,El Progreso,14.89484064,-90.08054758
1130,GTM,El Quiché,15.43250278,-90.93634272
1131,GTM,Escuintla,14.16376915,-90.99640784
1132,GTM,Guatemala,14.62976722,-90.48779728
1133,GTM,Huehuetenango,15.65936756,-91.54556445
1134,GTM,Izabal,15.55097291,-89.03859291
1135,GTM,Jalapa,14.62016394,-89.94503555
1136,GTM,Jutiapa,14.21148362,-89.89224615
1137,GTM,Petén,16.97356717,-90.01503013
1138,GTM,Quetzaltenango,14.78749088,-91.71413075
1139,GTM,Retalhuleu,14.41869365,-91.78942608
1140,GTM,Sacatepéquez,14.5527706,-90.74148191
1141,GTM,San Marcos,15.01935356,-91.93232156
1142,GTM,Santa Rosa,14.16696795,-90.33396309
1143,GTM,Sololá,14.71662223,-91.25894673
1144,GTM,Suchitepéquez,14.40343663,-91.40865741
1145,GTM,Totonicapán,15.01312349,-91.37723631
1146,GTM,Zacapa,15.0352528,-89.50700014
1147,GUF,Cayenne,3.989561198,-52.69764633
1148,GUF,Saint-Laurent-du-Maroni,3.868571323,-53.7892637
1149,GUM,Agana Heights,13.46651805,144.7444222
1150,GUM,Agat,13.35673059,144.6692153
1151,GUM,Asan,13.45713855,144.725678
1152,GUM,Barrigada,13.47668421,144.8099027
1153,GUM,Chalan-Pago-Ordot,13.4419531,144.7698898
1154,GUM,Dededo,13.56044964,144.8475236
1155,GUM,Hagåtña,13.47426876,144.750506
1156,GUM,Inarajan,13.29455263,144.7347964
1157,GUM,Mangilao,13.46503162,144.8292866
1158,GUM,Merizo,13.26537286,144.6877886
1159,GUM,Mongmong-Toto-Maite,13.47112943,144.772486
1160,GUM,Piti,13.44350582,144.6883663
1161,GUM,Santa Rita,13.39998801,144.6815328
1162,GUM,Sinajana,13.4604506,144.760992
1163,GUM,Talofofo,13.33815304,144.7237435
1164,GUM,Tamuning,13.50571113,144.7969229
1165,GUM,Umatac,13.30817264,144.6684327
1166,GUM,Yigo,13.56917584,144.9009456
1167,GUM,Yona,13.4059153,144.7433261
1168,GUY,Barima-Waini,7.619199713,-59.7469327
1169,GUY,Cuyuni-Mazaruni,7.170116828,-58.84071761
1170,GUY,Demerara-Mahaica,6.60948629,-58.46494729
1171,GUY,East Berbice-Corentyne,6.491652578,-58.12133664
1172,GUY,Essequibo Islands-West Demerara,6.204201027,-57.84537075
1173,GUY,Mahaica-Berbice,3.384268923,-57.65912059
1174,GUY,Pomeroon-Supenaam,6.15283566,-59.94962941
1175,GUY,Potaro-Siparuni,4.859767659,-59.30103739
1176,GUY,Upper Demerara-Berbice,2.835996131,-58.97180237
1177,GUY,Upper Takutu-Upper Essequibo,5.364212338,-58.29358339
1178,HKG,Central and Western,22.2757777,114.1460296
1179,HKG,Eastern,22.27261738,114.2217539
1180,HKG,Islands,22.25104245,113.9659004
1181,HKG,Kowloon City,22.32337848,114.1883974
1182,HKG,Kwai Tsing,22.34987192,114.1168512
1183,HKG,Kwun Tong,22.31508846,114.2262567
1184,HKG,North,22.51547997,114.1857244
1185,HKG,Sai Kung,22.35796874,114.3064977
1186,HKG,Sha Tin,22.38678126,114.199021
1187,HKG,Sham Shui Po,22.33426621,114.1542924
1188,HKG,Southern,22.23970688,114.2004046
1189,HKG,Tai Po,22.45335873,114.2392225
1190,HKG,Tsuen Wan,22.37506275,114.089385
1191,HKG,Tuen Mun,22.39398984,113.9767579
1192,HKG,Wan Chai,22.26936145,114.1834549
1193,HKG,Wong Tai Sin,22.34471841,114.2043627
1194,HKG,Yau Tsim Mong,22.31050401,114.1680782
1195,HKG,Yuen Long,22.4510197,114.0494062
1196,HND,Atlántida,15.66255024,-87.1640206
1197,HND,Choluteca,13.34594661,-87.11701827
1198,HND,Colón,15.64024118,-85.61156437
1199,HND,Comayagua,14.61296665,-87.64010599
1200,HND,Copán,14.89890374,-88.8940953
1201,HND,Cortes,15.39658751,-87.99667905
1202,HND,El Paraíso,14.01655552,-86.48299863
1203,HND,Francisco Morazán,14.28352034,-87.18812586
1204,HND,Gracias a Dios,15.22430287,-84.35015826
1205,HND,Intibucá,14.31695511,-88.20422926
1206,HND,Islas de la Bahía,16.34106157,-86.38021665
1207,HND,La Paz,14.09483472,-87.88235458
1208,HND,Lempira,14.39697285,-88.58750115
1209,HND,Ocotepeque,14.47734066,-89.04319512
1210,HND,Olancho,14.83005437,-85.93681996
1211,HND,Santa Bárbara,15.08669497,-88.34704922
1212,HND,Valle,13.53708362,-87.58877235
1213,HND,Yoro,15.30052349,-87.20288076
1214,HRV,Bjelovarska-Bilogorska,45.72409139,16.9745741
1215,HRV,Brodsko-Posavska,45.2037248,17.7416099
1216,HRV,Dubrovacko-Neretvanska,42.85451691,17.60486467
1217,HRV,Grad Zagreb,45.72816576,16.01660793
1218,HRV,Istarska,45.20342423,13.89621214
1219,HRV,Karlovacka,45.27829514,15.44756622
1220,HRV,Koprivnicko-Krievacka,46.08373406,16.82812507
1221,HRV,Krapinsko-Zagorska,46.08620879,15.92631988
1222,HRV,Licko-Senjska,44.73371567,15.23096869
1223,HRV,Medimurska,46.40047742,16.51199034
1224,HRV,Osjecko-Baranjska,45.56933696,18.48308331
1225,HRV,Pozesko-Slavonska,45.42087579,17.68078582
1226,HRV,Primorsko-Goranska,45.2342254,14.65298216
1227,HRV,Šibensko-Kninska,43.79711109,15.98302558
1228,HRV,Sisacko-Moslavacka,45.37901626,16.38104048
1229,HRV,Splitsko-Dalmatinska,43.49662749,16.71083803
1230,HRV,Varadinska,46.23984892,16.29135594
1231,HRV,Viroviticko-Podravska,45.72754595,17.59129827
1232,HRV,Vukovarsko-Srijemska,45.18264079,18.87190861
1233,HRV,Zadarska,44.28490018,15.72969331
1234,HRV,Zagrebacka,45.79208611,15.97504828
1235,HTI,Artibonite,19.33131584,-72.56452987
1236,HTI,Centre,19.01256194,-71.98036541
1237,HTI,Grand'Anse,18.50858164,-74.13162471
1238,HTI,Nippes,18.43242077,-73.39671169
1239,HTI,Nord,19.6000096,-72.29439498
1240,HTI,Nord-Est,19.5116204,-71.88761556
1241,HTI,Nord-Ouest,19.8205607,-73.03544546
1242,HTI,Ouest,18.57889236,-72.42591446
1243,HTI,Sud,18.28053847,-73.72224922
1244,HTI,Sud-Est,18.25279442,-72.35704306
1245,HUN,Bács-Kiskun,46.57582143,19.37616974
1246,HUN,Baranya,46.04421763,18.20926007
1247,HUN,Békés,46.74240924,21.00925729
1248,HUN,Borsod-Abaúj-Zemplén,48.20249125,20.970276
1249,HUN,Budapest,47.47926732,19.10439253
1250,HUN,Csongrád,46.42876428,20.2375815
1251,HUN,Fejér,47.12864715,18.54110063
1252,HUN,Gyor-Moson-Sopron,47.64877657,17.256228
1253,HUN,Hajdú-Bihar,47.47888548,21.45768377
1254,HUN,Heves,47.78553273,20.19464977
1255,HUN,Jász-Nagykun-Szolnok,47.26231598,20.41566042
1256,HUN,Komárom-Esztergom,47.60987346,18.31136529
1257,HUN,Nógrád,47.99088551,19.52684537
1258,HUN,Pest,47.41858896,19.36604506
1259,HUN,Somogy,46.44883484,17.60647546
1260,HUN,Szabolcs-Szatmár-Bereg,47.99813108,22.08396499
1261,HUN,Tolna,46.51194511,18.54559335
1262,HUN,Vas,47.14735799,16.75133213
1263,HUN,Veszprém,47.10554764,17.61947532
1264,HUN,Zala,46.67155052,16.84813108
1265,IDN,Aceh,4.221964218,96.9090122
1266,IDN,Bali,-8.369652384,115.1317309
1267,IDN,Bangka-Belitung,-2.447064427,106.5703286
1268,IDN,Banten,-6.456227763,106.1076878
1269,IDN,Bengkulu,-3.588785956,102.3833991
1270,IDN,Gorontalo,0.687278449,122.3741584
1271,IDN,Irian Jaya Barat,-2.006727185,132.9243401
1272,IDN,Jakarta Raya,-6.199073987,106.8336959
1273,IDN,Jambi,-1.697698879,102.7219019
1274,IDN,Jawa Barat,-6.919860042,107.6030626
1275,IDN,Jawa Tengah,-7.258565363,110.2000468
1276,IDN,Jawa Timur,-7.719056693,112.733416
1277,IDN,Kalimantan Barat,-0.018154237,111.056276
1278,IDN,Kalimantan Selatan,-3.00132573,115.4347993
1279,IDN,Kalimantan Tengah,-1.601037213,113.4168125
1280,IDN,Kalimantan Timur,1.330351456,116.3819972
1281,IDN,Kepulauan Riau,0.480336406,104.2658741
1282,IDN,Lampung,-4.91839084,105.0233914
1283,IDN,Maluku,-4.73690626,129.8493461
1284,IDN,Maluku Utara,0.209840357,127.5276035
1285,IDN,Nusa Tenggara Barat,-8.602675565,117.5102788
1286,IDN,Nusa Tenggara Timur,-9.259291746,122.1802154
1287,IDN,Papua,-4.645285774,138.6605527
1288,IDN,Riau,0.50540332,101.8074228
1289,IDN,Sulawesi Barat,-2.461240958,119.3393019
1290,IDN,Sulawesi Selatan,-3.705527469,120.1700462
1291,IDN,Sulawesi Tengah,-0.981602828,121.1972166
1292,IDN,Sulawesi Tenggara,-4.119089866,122.080996
1293,IDN,Sulawesi Utara,1.2660692,124.5255217
1294,IDN,Sumatera Barat,-0.860587789,100.462352
1295,IDN,Sumatera Selatan,-3.205731009,104.1780787
1296,IDN,Sumatera Utara,2.189644416,99.05782725
1297,IDN,Yogyakarta,-7.895079502,110.4466309
1298,IND,Andaman and Nicobar Islands,11.22599933,92.96817798
1299,IND,Andhra Pradesh,16.58641655,79.56285712
1300,IND,Arunachal Pradesh,28.03873072,94.67515235
1301,IND,Assam,26.35714942,92.83044128
1302,IND,Bihar,25.68004152,85.60425045
1303,IND,Chandigarh,30.73383882,76.76827788
1304,IND,Chhattisgarh,21.2647048,82.03536607
1305,IND,Dadra and Nagar Haveli,20.19474201,73.08090161
1306,IND,Daman and Diu,20.82275529,70.85161825
1307,IND,Delhi,28.64651888,77.10897951
1308,IND,Goa,15.35968211,74.05739561
1309,IND,Gujarat,22.6948844,71.59092344
1310,IND,Haryana,29.20004036,76.33282345
1311,IND,Himachal Pradesh,31.92721258,77.23308089
1312,IND,Jammu and Kashmir,33.75942966,76.61263787
1313,IND,Jharkhand,23.65453583,85.55763161
1314,IND,Karnataka,14.70518025,76.16643555
1315,IND,Kerala,10.45089757,76.40574865
1316,IND,Lakshadweep,10.45127305,72.93961132
1317,IND,Madhya Pradesh,23.54151343,78.28963287
1318,IND,Maharashtra,19.44975927,76.10822141
1319,IND,Manipur,24.738975,93.88254087
1320,IND,Meghalaya,25.53693414,91.27888219
1321,IND,Mizoram,23.3093808,92.83821968
1322,IND,Nagaland,26.06702012,94.47030158
1323,IND,Orissa,20.50542801,84.4180589
1324,IND,Puducherry,11.88265862,78.86497742
1325,IND,Punjab,30.84146491,75.40878959
1326,IND,Rajasthan,26.58342296,73.84797347
1327,IND,Sikkim,27.57147217,88.46947707
1328,IND,Tamil Nadu,11.00609148,78.4006241
1329,IND,Tripura,23.746783,91.74356468
1330,IND,Uttar Pradesh,26.92539207,80.56087985
1331,IND,Uttarakhand,30.15872562,79.19441176
1332,IND,West Bengal,23.81599042,87.97988661
1333,IRL,Carlow,52.72689842,-6.79281896
1334,IRL,Cavan,53.98965408,-7.35328228
1335,IRL,Clare,52.85210448,-9.027835656
1336,IRL,Cork,51.9162312,-8.856409062
1337,IRL,Donegal,54.92387154,-7.907356105
1338,IRL,Dublin,53.39226649,-6.281162863
1339,IRL,Galway,53.36285109,-8.959459763
1340,IRL,Kerry,52.1247643,-9.736377756
1341,IRL,Kildare,53.19922314,-6.816549403
1342,IRL,Kilkenny,52.57831077,-7.207341661
1343,IRL,Laoighis,52.98987649,-7.332270786
1344,IRL,Leitrim,54.14560382,-8.026241995
1345,IRL,Limerick,52.49727578,-8.732063777
1346,IRL,Longford,53.70915784,-7.719850709
1347,IRL,Louth,53.91260064,-6.427547479
1348,IRL,Mayo,53.92482575,-9.385839665
1349,IRL,Meath,53.63235889,-6.704886435
1350,IRL,Monaghan,54.15166366,-6.923847857
1351,IRL,Offaly,53.1987384,-7.596218768
1352,IRL,Roscommon,53.72038249,-8.235205511
1353,IRL,Sligo,54.15805956,-8.622708081
1354,IRL,Tipperary,52.64319191,-7.931235963
1355,IRL,Waterford,52.17144083,-7.593307283
1356,IRL,Westmeath,53.51794624,-7.437147721
1357,IRL,Wexford,52.45481163,-6.556640166
1358,IRL,Wicklow,52.98217873,-6.354334992
1359,IRN,Ardebil,38.44611596,48.0465519
1360,IRN,Bushehr,28.85474745,51.37901672
1361,IRN,Chahar Mahall and Bakhtiari,31.9448322,50.64976917
1362,IRN,East Azarbaijan,37.97104712,46.59085124
1363,IRN,Esfahan,33.17887863,52.46413413
1364,IRN,Fars,29.29612738,53.18695513
1365,IRN,Gilan,37.27585675,49.45636171
1366,IRN,Golestan,37.2960714,55.06232674
1367,IRN,Hamadan,34.86856848,48.5494647
1368,IRN,Hormozgan,27.1123314,56.21993724
1369,IRN,Ilam,33.18625444,46.83737754
1370,IRN,Kerman,29.57500158,57.2785175
1371,IRN,Kermanshah,34.45501021,46.63184441
1372,IRN,Khuzestan,31.48640738,48.96852306
1373,IRN,Kohgiluyeh and Buyer Ahmad,30.81046038,50.73249679
1374,IRN,Kordestan,35.71814726,46.96145862
1375,IRN,Lorestan,33.4835762,48.40473997
1376,IRN,Markazi,34.5707305,49.93051811
1377,IRN,Mazandaran,36.37649405,52.36690519
1378,IRN,North Khorasan,37.4011112,57.03598264
1379,IRN,Qazvin,36.09324711,49.7210852
1380,IRN,Qom,34.69408471,50.982141
1381,IRN,Razavi Khorasan,35.48450798,58.87373047
1382,IRN,Semnan,35.47078276,54.65641883
1383,IRN,Sistan and Baluchestan,27.81038702,60.68395523
1384,IRN,South Khorasan,32.36122118,59.61142044
1385,IRN,Tehran,35.66655285,51.57742958
1386,IRN,West Azarbaijan,37.72073032,45.28280042
1387,IRN,Yazd,32.562906,55.60189057
1388,IRN,Zanjan,36.52430553,48.35885535
1389,IRQ,Al-Anbar,32.88170482,41.63535206
1390,IRQ,Al-Basrah,30.38640419,47.38044709
1391,IRQ,Al-Muthannia,30.15929965,45.34929682
1392,IRQ,Al-Qadisiyah,31.84630734,45.04347081
1393,IRQ,An-Najaf,31.0473627,43.73961946
1394,IRQ,Arbil,36.36774556,44.21848305
1395,IRQ,As-Sulaymaniyah,35.5409442,45.28635313
1396,IRQ,At-Ta'mim,35.33994832,44.09476723
1397,IRQ,Babil,32.60720791,44.51008572
1398,IRQ,Baghdad,33.32684563,44.38813481
1399,IRQ,Dhi-Qar,31.20596253,46.32624712
1400,IRQ,Dihok,37.05382723,43.155848
1401,IRQ,Diyala,33.89895644,45.07419825
1402,IRQ,Karbala',32.43341807,43.78232234
1403,IRQ,Maysan,31.90762066,47.03557509
1404,IRQ,Ninawa,35.99291581,42.46572616
1405,IRQ,Sala ad-Din,34.51412369,43.59612916
1406,IRQ,Wasit,32.64950682,45.70187099
1407,ISL,Austurland,64.91732575,-15.40401803
1408,ISL,Hálshreppur,65.53682748,-17.12031227
1409,ISL,Höfuðborgarsvæði,64.16377553,-21.66578675
1410,ISL,Norðurland vestra,65.37122464,-19.67841784
1411,ISL,Suðurland,64.13645625,-19.24925129
1412,ISL,Suðurnes,63.9282187,-22.31910337
1413,ISL,Vestfirðir,65.81390279,-22.5750432
1414,ISL,Vesturland,64.8441134,-21.69658165
1415,ISR,Golan,33.03600127,35.77372184
1416,ISR,HaDarom,30.83721731,34.86917935
1417,ISR,Haifa,32.61341216,35.0190917
1418,ISR,HaMerkaz,32.06639384,34.88281386
1419,ISR,HaZafon,32.81569146,35.38634
1420,ISR,Jerusalem,31.74637809,35.00741568
1421,ISR,Tel Aviv,32.08359348,34.81079952
1422,ITA,Abruzzo,42.22803434,13.85513729
1423,ITA,Apulia,40.98478849,16.62034513
1424,ITA,Basilicata,40.50067508,16.0822772
1425,ITA,Calabria,39.06813192,16.34735942
1426,ITA,Campania,40.85998599,14.84055417
1427,ITA,Emilia-Romagna,44.53652858,11.01999088
1428,ITA,Friuli-Venezia Giulia,46.15454647,13.05920127
1429,ITA,Lazio,41.98027119,12.76744475
1430,ITA,Liguria,44.26433208,8.70521553
1431,ITA,Lombardia,45.61996803,9.770564504
1432,ITA,Marche,43.36590019,13.10825493
1433,ITA,Molise,41.68490622,14.59577273
1434,ITA,Piemonte,45.06154232,7.926380134
1435,ITA,Sardegna,40.0887171,9.031173804
1436,ITA,Sicily,37.58842193,14.14667947
1437,ITA,Toscana,43.45099249,11.12663737
1438,ITA,Trentino-Alto Adige,46.44244176,11.28284002
1439,ITA,Umbria,42.96697627,12.4909201
1440,ITA,Valle d'Aosta,45.73274264,7.39350206
1441,ITA,Veneto,45.66179777,11.84579939
1442,JAM,Clarendon,17.98753767,-77.27951335
1443,JAM,Hanover,18.38513033,-78.12577434
1444,JAM,Kingston,17.97117043,-76.76680524
1445,JAM,Manchester,18.03557795,-77.50705401
1446,JAM,Portland,18.11929542,-76.51606967
1447,JAM,Saint Andrew,18.04771943,-76.76264683
1448,JAM,Saint Ann,18.32124339,-77.2598196
1449,JAM,Saint Catherine,18.04979361,-77.01867898
1450,JAM,Saint Elizabeth,18.06042816,-77.74420654
1451,JAM,Saint James,18.39008673,-77.84646472
1452,JAM,Saint Mary,18.28424314,-76.88898734
1453,JAM,Saint Thomas,17.94958044,-76.4524398
1454,JAM,Trelawny,18.36325771,-77.60543456
1455,JAM,Westmoreland,18.2516371,-78.09351227
1456,JOR,Ajlun,32.30275173,35.79503104
1457,JOR,Amman,31.59044179,36.38414038
1458,JOR,Aqaba,29.83448502,35.34813808
1459,JOR,Balqa,32.00011698,35.69311296
1460,JOR,Irbid,32.51582465,35.81827147
1461,JOR,Jarash,32.24134386,35.93905475
1462,JOR,Karak,31.17987753,35.80405974
1463,JOR,Ma`an,30.34698818,36.56341963
1464,JOR,Madaba,31.60297754,35.70181021
1465,JOR,Mafraq,32.37151132,37.94571934
1466,JOR,Tafilah,30.81021772,35.6938057
1467,JOR,Zarqa,31.81612219,36.85038414
1468,JPN,Aichi,35.0355513,137.2116208
1469,JPN,Akita,39.74867887,140.4082283
1470,JPN,Aomori,40.7815415,140.828896
1471,JPN,Chiba,35.5101412,140.1989168
1472,JPN,Ehime,33.62483545,132.8568423
1473,JPN,Fukui,35.84661407,136.2246539
1474,JPN,Fukuoka,33.52603205,130.6669487
1475,JPN,Fukushima,37.37886747,140.2232953
1476,JPN,Gifu,35.77867124,137.0559245
1477,JPN,Gunma,36.50447846,138.9856048
1478,JPN,Hiroshima,34.60530894,132.7887191
1479,JPN,Hokkaido,43.38571055,142.5523179
1480,JPN,Hyogo,35.03991309,134.8280566
1481,JPN,Ibaraki,36.30358823,140.3195907
1482,JPN,Ishikawa,36.76946405,136.7710272
1483,JPN,Iwate,39.59328743,141.3617769
1484,JPN,Kagawa,34.21729204,133.969047
1485,JPN,Kagoshima,31.00948345,130.4306648
1486,JPN,Kanagawa,35.41531196,139.3389833
1487,JPN,Kochi,33.42251936,133.3673064
1488,JPN,Kumamoto,32.60815373,130.7452313
1489,JPN,Kyoto,35.25381476,135.4433418
1490,JPN,Mie,34.50801783,136.3760127
1491,JPN,Miyagi,38.44685922,140.9270856
1492,JPN,Miyazaki,32.19320326,131.2993736
1493,JPN,Nagano,36.1321338,138.0455276
1494,JPN,Naoasaki,33.23571255,129.6080329
1495,JPN,Nara,34.31745068,135.8716442
1496,JPN,Niigata,37.52181918,138.9186474
1497,JPN,Oita,33.2006973,131.4332402
1498,JPN,Okayama,34.89245997,133.8262514
1499,JPN,Okinawa,25.76892379,126.6680172
1500,JPN,Osaka,34.62096448,135.5074808
1501,JPN,Saga,33.28697688,130.115738
1502,JPN,Saitama,35.99710059,139.3476359
1503,JPN,Shiga,35.2158272,136.1380636
1504,JPN,Shimane,35.09870897,132.5346128
1505,JPN,Shizuoka,34.91697418,138.4077839
1506,JPN,Tochigi,36.68991212,139.8192132
1507,JPN,Tokushima,33.91917855,134.2420912
1508,JPN,Tokyo,35.71134353,139.4469208
1509,JPN,Tottori,35.3590689,133.8636194
1510,JPN,Toyama,36.6374637,137.2693464
1511,JPN,Wakayama,33.91187947,135.505446
1512,JPN,Yamagata,38.44839644,140.1021539
1513,JPN,Yamaguchi,34.20119009,131.5732932
1514,JPN,Yamanashi,35.61236392,138.6114886
1515,KAZ,Almaty,44.96248481,77.9617946
1516,KAZ,Aqmola,51.75729657,69.9861517
1517,KAZ,Aqtöbe,48.59126803,58.57103524
1518,KAZ,Atyrau,47.48971153,52.11745813
1519,KAZ,East Kazakhstan,48.79360334,81.5244695
1520,KAZ,Mangghystau,44.10692101,53.94284697
1521,KAZ,North Kazakhstan,53.83669272,69.27624956
1522,KAZ,Pavlodar,52.05739502,76.26621173
1523,KAZ,Qaraghandy,48.17653302,71.0168495
1524,KAZ,Qostanay,51.57868746,64.06200208
1525,KAZ,Qyzylorda,45.17340146,63.63186388
1526,KAZ,South Kazakhstan,43.20458351,68.50494145
1527,KAZ,West Kazakhstan,49.79126832,50.68380354
1528,KAZ,Zhambyl,44.29459784,72.1997368
1529,KEN,Central,-0.592709031,36.87021884
1530,KEN,Coast,-2.479849391,39.3382951
1531,KEN,Eastern,1.133325127,37.91440071
1532,KEN,Nairobi,-1.298891872,36.86167464
1533,KEN,North Eastern,1.318644778,40.23325518
1534,KEN,Nyanza,-0.485001438,34.48348571
1535,KEN,Rift Valley,1.042175183,35.94920523
1536,KEN,Western,0.506623129,34.58738137
1537,KGZ,Batken,39.86566376,70.88996924
1538,KGZ,Bishkek,42.63644913,74.63415714
1539,KGZ,Jalal-Abad,41.49597618,71.95925839
1540,KGZ,Naryn,41.37860638,75.47774213
1541,KGZ,Osh,40.13353431,73.2331578
1542,KGZ,Talas,42.17960068,72.46569182
1543,KGZ,Ysyk-Köl,42.16353388,77.94171311
1544,KHM,Banteay Meanchey,13.70464755,103.0151576
1545,KHM,Battambang,12.97918307,103.1016575
1546,KHM,Kampong Cham,12.02653567,105.5926844
1547,KHM,Kampong Chhnang,12.1662371,104.5592427
1548,KHM,Kampong Speu,11.54096164,104.2979148
1549,KHM,Kampong Thom,12.82231823,105.0490707
1550,KHM,Kampot,10.79464012,104.3098447
1551,KHM,Kandal,11.43577773,105.0043778
1552,KHM,Kaoh Kong,11.46480378,103.4677172
1553,KHM,Keb,10.52301685,104.3439507
1554,KHM,Kratie,12.62832833,106.169559
1555,KHM,Mondol Kiri,12.76586863,106.9910181
1556,KHM,Oddar Meancheay,14.19550714,103.7027602
1557,KHM,Pailin,12.87839088,102.6333359
1558,KHM,Phnom Penh,11.55330997,104.8688459
1559,KHM,Preah Seihanu,10.68523162,103.7551639
1560,KHM,Preah Vihear,13.79796008,105.0079487
1561,KHM,Prey Veng,11.3962187,105.4244116
1562,KHM,Pursat,12.36519361,103.6362983
1563,KHM,Ratanakiri,13.79353733,107.0872507
1564,KHM,Siem Reap,13.5316686,104.0302713
1565,KHM,Stung Treng,13.80339414,106.1768497
1566,KHM,Svay Rieng,11.15691815,105.8611367
1567,KHM,Takeo,10.94001315,104.8161312
1568,KNA,Christ Church Nichola Town,17.36258235,-62.76820238
1569,KNA,Saint Anne Sandy Point,17.3701166,-62.84214208
1570,KNA,Saint George Basseterre,17.27009754,-62.68315773
1571,KNA,Saint George Gingerland,17.12930272,-62.56310234
1572,KNA,Saint James Windward,17.17805145,-62.57373173
1573,KNA,Saint John Capisterre,17.38646731,-62.79636825
1574,KNA,Saint John Figtree,17.11992201,-62.6007383
1575,KNA,Saint Mary Cayon,17.35093599,-62.73822152
1576,KNA,Saint Paul Capisterre,17.39749735,-62.83234722
1577,KNA,Saint Paul Charlestown,17.14047633,-62.61310047
1578,KNA,Saint Peter Basseterre,17.32000957,-62.71821646
1579,KNA,Saint Thomas Lowland,17.16449031,-62.60994529
1580,KNA,Saint Thomas Middle Island,17.34161521,-62.8066804
1581,KNA,Trinity Palmetto Point,17.31236366,-62.76766898
1582,KO-,Ðakovica,42.44107263,20.38351252
1583,KO-,Gnjilane,42.46886208,21.4867988
1584,KO-,Kosovska Mitrovica,42.91303652,20.79125934
1585,KO-,Pecki,42.68603877,20.3882496
1586,KO-,Pristina,42.69845051,21.13581377
1587,KO-,Prizren,42.22095285,20.72591475
1588,KO-,Uroševac,42.29219728,21.11522841
1589,KOR,Busan,35.20246702,129.0814456
1590,KOR,Chungcheongbuk-do,36.7006063,127.8182155
1591,KOR,Chungcheongnam-do,36.52626141,126.8474047
1592,KOR,Daegu,35.78116613,128.5799254
1593,KOR,Daejeon,36.31868331,127.3785943
1594,KOR,Gangwon-do,37.71683074,128.2810099
1595,KOR,Gwangju,35.13442264,126.855126
1596,KOR,Gyeonggi-do,37.4907084,127.1855232
1597,KOR,Gyeongsangbuk-do,36.30964691,128.7406848
1598,KOR,Gyeongsangnam-do,35.29986721,128.277734
1599,KOR,Incheon,37.5426601,126.4914993
1600,KOR,Jeju,33.38452094,126.555045
1601,KOR,Jeollabuk-do,35.69782626,127.1552043
1602,KOR,Jeollanam-do,34.86772378,126.9013558
1603,KOR,Seoul,37.53329771,126.9909541
1604,KOR,Ulsan,35.53641502,129.2414921
1605,KWT,Al Ahmadi,28.82864464,47.94888071
1606,KWT,Al Farwaniyah,29.25901558,47.93881591
1607,KWT,Al Jahrah,29.55097795,47.47715731
1608,KWT,Al Kuwayt,29.34770057,47.94911729
1609,KWT,Hawalli,29.28945228,48.04967746
1610,LAO,Attapu,14.79387753,106.9445744
1611,LAO,Bokèo,20.35105638,100.6429067
1612,LAO,Bolikhamxai,18.48848013,104.2592227
1613,LAO,Champasak,14.77168607,105.960564
1614,LAO,Houaphan,20.28356547,104.0081949
1615,LAO,Khammouan,17.5693652,105.2602187
1616,LAO,Louang Namtha,20.88841308,101.1434476
1617,LAO,Louangphrabang,20.13269025,102.5524354
1618,LAO,Oudômxai,20.41803077,101.729691
1619,LAO,Phôngsali,21.65445452,102.2421451
1620,LAO,Salavan,15.8480079,106.2731332
1621,LAO,Savannakhét,16.55369365,105.7055258
1622,LAO,Vientiane,18.63069924,102.1309476
1623,LAO,Vientiane Prefecture,18.14288285,102.5804722
1624,LAO,Xaisômboun,18.88479201,103.0921766
1625,LAO,Xékong,15.58181272,107.0386792
1626,LAO,Xiangkhoang,19.46570704,103.5183403
1627,LAO,Xiangnabouli,18.94063451,101.3464795
1628,LBN,Aakkâr,34.53333,36.16667
1629,LBN,Baalbek-Hermal,34.20833,36.3
1630,LBN,Beirut,33.88333,35.5
1631,LBN,Beqaa,33.66667,35.83333
1632,LBN,Liban-Nord,34.33333,35.91667
1633,LBN,Liban-Sud,33.41667,35.33333
1634,LBN,Mont-Liban,33.91667,35.66667
1635,LBN,Nabatîyé,33.25,35.5
1636,LBR,Bomi,6.69863268,-10.81544458
1637,LBR,Bong,6.948651553,-9.646706827
1638,LBR,Gbarpolu,7.396729125,-10.31064983
1639,LBR,Grand Bassa,6.217867914,-9.814847827
1640,LBR,Grand Cape Mount,7.093505174,-11.03537396
1641,LBR,Grand Gedeh,5.939130427,-8.206300932
1642,LBR,Grand Kru,4.779776785,-8.186622411
1643,LBR,Lofa,7.978003767,-9.865181647
1644,LBR,Margibi,6.514745302,-10.20874434
1645,LBR,Maryland,4.728779271,-7.764821657
1646,LBR,Montserrado,6.541931689,-10.54804775
1647,LBR,Nimba,6.803092971,-8.772659366
1648,LBR,River Cess,5.878730332,-9.386645986
1649,LBR,River Gee,5.287212905,-7.872400499
